Datetime,Close,High,Low,Open,Volume
,^N225,^N225,^N225,^N225,^N225
2025-07-16 01:00:00+00:00,39750.921875,39750.921875,39736.87890625,39744.6484375,0
2025-07-16 01:01:00+00:00,39752.1015625,39752.1015625,39745.87109375,39748.6796875,0
2025-07-16 01:02:00+00:00,39758.6015625,39758.6015625,39736.76171875,39753.421875,0
2025-07-16 01:03:00+00:00,39756.7890625,39757.1484375,39751.05859375,39756.6484375,0
2025-07-16 01:04:00+00:00,39773.3984375,39780.6015625,39760.69140625,39760.69140625,0
2025-07-16 01:05:00+00:00,39767.171875,39774.890625,39763.05859375,39774.890625,0
2025-07-16 01:06:00+00:00,39763.19921875,39769.0,39763.19921875,39767.6015625,0
2025-07-16 01:07:00+00:00,39753.7890625,39763.109375,39752.2109375,39763.109375,0
2025-07-16 01:08:00+00:00,39757.2890625,39770.1015625,39753.75,39753.75,0
2025-07-16 01:09:00+00:00,39753.0703125,39756.5703125,39746.12890625,39756.5703125,0
2025-07-16 01:10:00+00:00,39753.328125,39767.12890625,39752.55078125,39752.55078125,0
2025-07-16 01:11:00+00:00,39737.80859375,39756.3984375,39737.80859375,39756.3984375,0
2025-07-16 01:12:00+00:00,39744.58984375,39747.55859375,39737.21875,39737.21875,0
2025-07-16 01:13:00+00:00,39748.4609375,39748.4609375,39738.26171875,39742.23046875,0
2025-07-16 01:14:00+00:00,39742.44140625,39751.078125,39740.78125,39748.94921875,0
