Price,Close,High,Low,Open,Volume
2025-07-14 01:15:00+00:00,39308.1015625,39320.140625,39288.8984375,39290.30078125,0
2025-07-14 01:16:00+00:00,39308.51953125,39318.23828125,39308.51953125,39310.01171875,0
2025-07-14 01:17:00+00:00,39326.9296875,39326.9296875,39308.73828125,39308.73828125,0
2025-07-14 01:18:00+00:00,39325.3203125,39334.94140625,39325.3203125,39330.578125,0
2025-07-14 01:19:00+00:00,39335.37109375,39335.37109375,39323.578125,39327.23828125,0
2025-07-14 01:20:00+00:00,39356.1015625,39358.01171875,39334.71875,39334.71875,0
2025-07-14 01:21:00+00:00,39368.1015625,39374.55078125,39354.62890625,39358.171875,0
2025-07-14 01:22:00+00:00,39366.71875,39369.5703125,39365.390625,39365.390625,0
2025-07-14 01:23:00+00:00,39351.19140625,39366.359375,39347.46875,39366.359375,0
2025-07-14 01:24:00+00:00,39340.1484375,39349.98828125,39339.2890625,39349.98828125,0
2025-07-14 01:25:00+00:00,39352.8203125,39352.8203125,39334.30859375,39341.2890625,0
2025-07-14 01:26:00+00:00,39358.671875,39362.421875,39354.26171875,39354.26171875,0
2025-07-14 01:27:00+00:00,39357.75,39358.4296875,39349.58984375,39358.4296875,0
2025-07-14 01:28:00+00:00,39351.51953125,39356.5,39347.75,39356.359375,0
2025-07-14 01:29:00+00:00,39352.75,39357.12890625,39350.23828125,39351.328125,0
2025-07-14 01:30:00+00:00,39359.671875,39361.94140625,39351.76171875,39351.76171875,0
2025-07-14 01:31:00+00:00,39358.05859375,39358.05859375,39346.28125,39352.98046875,0
2025-07-14 01:32:00+00:00,39360.16015625,39362.62109375,39356.6015625,39356.6015625,0
2025-07-14 01:33:00+00:00,39359.921875,39361.890625,39359.21875,39359.671875,0
2025-07-14 01:34:00+00:00,39359.80859375,39360.51953125,39357.609375,39359.0,0
2025-07-14 01:35:00+00:00,39359.91015625,39360.48046875,39350.1796875,39360.48046875,0
2025-07-14 01:36:00+00:00,39368.078125,39372.73046875,39361.0703125,39361.0703125,0
2025-07-14 01:37:00+00:00,39370.58984375,39370.58984375,39359.69921875,39361.640625,0
2025-07-14 01:38:00+00:00,39365.37109375,39373.4296875,39363.859375,39373.4296875,0
2025-07-14 01:39:00+00:00,39377.51171875,39378.37890625,39363.37890625,39363.37890625,0
2025-07-14 01:40:00+00:00,39385.4609375,39393.33984375,39376.73046875,39377.421875,0
2025-07-14 01:41:00+00:00,39397.16015625,39397.3203125,39381.30859375,39385.23828125,0
2025-07-14 01:42:00+00:00,39398.328125,39399.87890625,39391.16015625,39395.4609375,0
2025-07-14 01:43:00+00:00,39403.73046875,39405.359375,39397.51171875,39397.51171875,0
2025-07-14 01:44:00+00:00,39409.8984375,39409.8984375,39401.30078125,39403.578125,0
2025-07-14 01:45:00+00:00,39410.55078125,39425.75,39410.30078125,39410.421875,0
2025-07-14 01:46:00+00:00,39407.05859375,39410.21875,39404.171875,39410.21875,0
2025-07-14 01:47:00+00:00,39424.55859375,39426.8515625,39407.16015625,39407.28125,0
2025-07-14 01:48:00+00:00,39427.62109375,39428.01171875,39420.30078125,39425.37890625,0
2025-07-14 01:49:00+00:00,39441.33984375,39443.30859375,39427.55078125,39427.55078125,0
2025-07-14 01:50:00+00:00,39432.859375,39444.5,39432.859375,39441.6484375,0
2025-07-14 01:51:00+00:00,39422.7890625,39433.53125,39422.7890625,39433.53125,0
2025-07-14 01:52:00+00:00,39414.53125,39421.26953125,39414.08984375,39421.26953125,0
2025-07-14 01:53:00+00:00,39433.30859375,39436.53125,39411.94921875,39413.609375,0
2025-07-14 01:54:00+00:00,39443.328125,39444.83984375,39433.8984375,39433.8984375,0
2025-07-14 01:55:00+00:00,39437.25,39444.3515625,39433.91015625,39444.3515625,0
2025-07-14 01:56:00+00:00,39436.6015625,39438.76953125,39434.98046875,39437.921875,0
2025-07-14 01:57:00+00:00,39440.0,39440.0,39432.94921875,39436.578125,0
2025-07-14 01:58:00+00:00,39433.359375,39438.87890625,39431.19921875,39438.87890625,0
2025-07-14 01:59:00+00:00,39432.26171875,39434.578125,39430.76953125,39434.30078125,0
2025-07-14 02:00:00+00:00,39440.30859375,39440.30859375,39430.9609375,39430.9609375,0
2025-07-14 02:01:00+00:00,39432.16015625,39439.890625,39429.73828125,39439.890625,0
2025-07-14 02:02:00+00:00,39415.46875,39432.109375,39415.46875,39432.109375,0
2025-07-14 02:03:00+00:00,39417.51953125,39419.8515625,39415.78125,39415.78125,0
2025-07-14 02:04:00+00:00,39421.3984375,39422.16015625,39414.2109375,39415.30078125,0
2025-07-14 02:05:00+00:00,39434.73828125,39435.91015625,39423.48046875,39423.48046875,0
2025-07-14 02:06:00+00:00,39423.44921875,39435.12890625,39423.44921875,39435.12890625,0
2025-07-14 02:07:00+00:00,39421.69921875,39429.1796875,39420.2890625,39420.2890625,0
2025-07-14 02:08:00+00:00,39423.21875,39424.3515625,39418.69921875,39422.0703125,0
2025-07-14 02:09:00+00:00,39427.37109375,39427.3984375,39422.8203125,39424.140625,0
2025-07-14 02:10:00+00:00,39424.1484375,39427.75,39422.12890625,39426.859375,0
2025-07-14 02:11:00+00:00,39430.171875,39430.171875,39424.69921875,39425.2109375,0
2025-07-14 02:12:00+00:00,39424.80078125,39424.80078125,39424.80078125,39424.80078125,0
